Text,Label
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
"#GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen",0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"@redsteeze @dalestokely Megyn Kelly was so over the top, I thought she would announce her candidacy last night. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"@redsteeze @dalestokely Megyn Kelly was so over the top, I thought she would announce her candidacy last night. #GOPDebates",0
"#GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen",0
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,1
@pondering_this @CarlyFiorina I had &amp; was very impressed w/her last pm. She took the entire night! Both #GOPDebates!,1
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,0
After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. 🇺🇸 #GOPDebates #GOPDebates,0
"#BestDebateQuotes ""First thing I will do as president is rescind all of Obama's executive orders."" #TedCruz2016 #GOPDebates",1
All I need to know @FrankLuntz &lt;&lt; you're the loser -&amp; BTW red hair does NOT become you! @realDonaldTrump #GOPDebates,0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
Biggest #PowerMove I made last night was staying off social media. I feel much smarter and happier this morning #GOPdebates,1
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,0
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate #GOPDebates,0
There was a lot of inane garbage that went down @ #GOPdebates w/Trump as target. But when they hit issues it was interesting.,0
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
THIS HAPPENED: Not a single mention of #votingrights on #VRA50 in tonight’s #GOPdebates,0
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
"#GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen",0
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I …",0
"Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",1
"Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I invented it :-) )",0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen",0
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,1
FREEDOM is NOT FREE...and we MUST FIGHT for it EVERYDAY--@RealBenCarson #GOPDebates #AfroWays #RandomThoughts #Soriya…,0
10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
"#GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen",0
"#GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen",0
"#GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen",0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0
Donald Will Go Independent! RubioNever Shows up 4 Work! #GopDebates,1
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
"The @realDonaldTrump should have asked @megynkelly ""ask these 9 candidates if THEY would support ME when I win the nomination"" #GOPdebates",0
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
"#Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",0
Winner Of Both #GOPDebates PolitiFact - Pants On Fire - False - Mostly False - Half True,0
"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0
Jeb Bush more like please just stop #GOPDebates,0
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
The morning Joe crowd is giving Fiorina a false sense of intelligence. She is Sarah Palin with lighter hair #gopdebates,0
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
Was anyone else expecting Trump to say something super racist when he mentioned China and Japan? #GOPDebates,0
The morning Joe crowd is giving Fiorina a false sense of intelligence. She is Sarah Palin with lighter hair #gopdebates,0
Using Trump to troll liberals may be my new favorite thing!!!! #GOPDebates,0
Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
Any SANE person was impressed w/the Quality of the Moderators at #GOPDebates. But Agenda Driven Haters gotta HATE.,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0
"#Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",1
@kimguilfoyle I'm getting Fiorina yard signs! #GOPDebates,1
"#Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",0
Two great political comedy acts in one night - the last of #JonStewart and the #GOPDebates #tears,0
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
Jeb could whoop Trumps ass in corn hole. #gopdebates,0
I'll bet George W. can drink Jeb under the table...like embarrassingly!!!!! #gopdebates,0
Rand Paul - this is what Justin Timberlake will look like in 10 years. #gopdebates,0
@foxandfriends @megynkelly made @CandyCrowley look professional with her vicious attacks on @realDonaldTrump. So biased! #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,0
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,1
Fox News didn't ask one of the #GOPDebates candidates what they planned to do about Mall Walkers.,0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
@marilynarndt @princeofbordue1 I think @megynkelly was vicious and very unprofessional last night. She lost me also. #GOPDebates #PJNET,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
@kimguilfoyle #GOPDebates #RoadTo2016 Kasich showed well .. But frankly too many folks up there to truly 'learn' who&amp;what they were about,1
@kimguilfoyle #GOPDebates Walker. Christie and Trump,1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
#RNC needs those #Trump2016 voters to win gen elect- without them hiliary is next pres. #GOPDebates #FoxNews. Be Fair-bench MW &amp; @megynkelly,1
Congrats to @realDonaldTrump for your win in #GOPDebates polling last night. @Time @DRUDGE_REPORT Well done Sir!,1
Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
"""@kimguilfoyle: Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016""TRUMP baby!",1
Congrats to @realDonaldTrump for your win in #GOPDebates polling last night. @Time @DRUDGE_REPORT Well done Sir!,1
Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
Ted Cruz and Carly RT @kimguilfoyle: Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,0
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
#GOPDebates was the bachelor on foxtv.last night,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
The #GOPDebates Showed How @FoxNews Enforces #Republican Orthodoxy via @HuffPostPol #rhetoric #politics #journalusm,0
@IngrahamAngle @niceninja @RealBenCarson Iol noticed in neither #GOPDebates~ not one person jumped up &amp; yelled #YOULIE Juxtap…,0
@IngrahamAngle @niceninja @RealBenCarson Iol noticed in neither #GOPDebates~ not one person jumped up &amp; yelled #YOULIE Juxtapose DemocRats,1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"Intelligence, class and charm are no longer requirements for the presidency, I guess. #GOPDebates",0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
what working people missed in the #GOPdebates last night,0
"Three best performance in the #GOPDebates (in no order), IMHO: Carly Fiorina &amp; Ben Carson &amp; Marco Rubio.",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"You liar, Trump, You came out against the war in Iraq because your other businesses went belly up #GopDebates",0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
1 bright light in last evening #GOPDebates. Hope @CarlyFiorina will soften position on #IranDeal. Optimism instead.,1
@maddow So while everyone was watching #GOPDebates &amp; #DebateWithBernie -- @SenSchumer does a Fri night news dump on a Thu…,0
"You liar, Trump, You came out against the war in Iraq because your other businesses went belly up #GopDebates",0
The happiest person in America today after watching those debates is HRC. #GOPDebates.,1
"#TedCruz As President, I will always tell the truth, and do what I said I would do. #GOPDebates",1
"It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate #GOPDebates",0
what working people missed in the #GOPdebates last night,0
Refreshing. #GOPDebates,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
what working people missed in the #GOPdebates last night,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
"You liar, Trump, You came out against the war in Iraq because your other businesses went belly up #GopDebates",0
"Carson, Rubio, Fiorina, &amp; Cruz won the night. #GOPDebates",1
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
"It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate #GOPDebates",0
"So now we know who uncle Rupert does NOT want to be the republican nominee. Mr Bad Hair, that would be you. #GOPDebates",0
"My order: Cruz, Rubio, Carson, Walker, and I think Rand did okay. #GOPDebate #GOPDebates Trump hurt himself. Jeb didn't do much.",1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
not a republican ( #ClownCarCrew ) but #JohnKasich held his own last night probably the best candidate on stage for the #GOPDebates @AP @CNN,1
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
"This is why I don't watch Fox News, they're all assholes #GopDebates",0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
Fox to Presidential Candidates: So lets all talk about God for a second. Founding Fathers: Jesus: #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
@FoxNews fumbles the #GOPDebates #FOXNEWSDEBATE #FoxNewsFumbles,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Tech giants turn to fed agents baaaack to back. Losin pieces of your privacy baaaaack to back. #GOPdebates #MeekvsDrake,0
Jim Gilmore is clueless on #ISIS. It's not a state? They already rule an area larger than the United Kingdom. #GOPdebates,0
The #GOP fuck-ups goin' baaaack to back. Keep the wars goin' baaaaack to back. #GOPDebates #MeekvsDrake,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Dr. Carson remark on DC having half a brain, best line #GOPDebates.",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"@MEGANKELLY Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebates",0
@RepublicanSwine Too busy enjoying my life to catch #GOPDebates. Which one of these draft-dodging pricks called themselves the best patriot?,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb…,1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,1
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
"It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate #GOPDebates",0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
"What ever you think of @realDonaldTrump, He’s resilient as hell and a straight shooter #GOPDebate #GOPDebates",1
Classy. #GOPDebates,1
Retweeted Donnie Wahlberg (@DonnieWahlberg): Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
"""@RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates"" woe wait a minute what",0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
@TheYoungTurks @ScottWalker WRONG!!! He is begging his donors for money. #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
An Informed Voter Attends The #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
Yeah all the candidates are going to repel Obamacare and replace it with something! Go GOP! #GOPDebates,1
Miss one or both of the #GOPDebates? Want to see a segment again? Re-watch every minute with our playlist,1
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Can Donald Trump say this to his daughters or may be... #GOPdebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",0
All of the #GOP candidates were asked to describe #HillaryClinton in 2 words. Only 1 of them could count to 2. #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Every time they say ""wedge issues"" I think they mean wedgies #GOPDebates",0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexism…,0
"@megynkelly #gopdebates @JebBush Megyn YOU BLEW IT, it WAS NOT GWs WAR,it was Americas! I love ya but your success went to your head tonight",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
@MarkGillar @UpInTheHills Night before she gave platform to an illegal VARGAS 2 voice his views. #megynKellysucks #GOPDebates #conservatives,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"I didn't watch the #GOPDebates tonight, so I was going to ask who won. Then I figured, I did.",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
"Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination."" #GOPDebat…",0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
Reagan: Trust but verify Obama: Trust but vilify Huckabee: Trust but deepfry #GOPDebates #tytlive,0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
IS THIS REAL LIFE IS THIS AMERICA IS THIS PLANET EARTH #GOPdebates #FinalQuestion,0
Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Donald Trump's best lines from the first GOP debate #Debates #GOPDebates #DonaldTrump,1
